Class,Genus,Species,Common_name,Mass_kg,Max_longevity_yr,Data_quality,Specimen_origin,Mass_source,Longevity_source,Scientific_name,log10M,log10T,bin2
Teleostei,Istiophorus,platypterus,Atlantic sailfish,55.11,13.0,acceptable,wild,AnAge,AnAge,Istiophorus platypterus,1.7412304110254708,1.1139433523068367,0
Teleostei,Makaira,nigricans,"Atlantic blue marlin, or Black spearfish",93.5,28.0,acceptable,wild,AnAge,AnAge,Makaira nigricans,1.9708116108725178,1.4471580313422192,0
Teleostei,Labrus,bergylta,Ballan wrasse,2.3925,29.0,acceptable,unknown,AnAge,AnAge,Labrus bergylta,0.3788519464488812,1.462397997898956,0
Teleostei,Tautoga,onitis,Tautog,6.215,34.0,acceptable,wild,AnAge,AnAge,Tautoga onitis,0.7934411329776636,1.5314789170422551,0
Teleostei,Tautogolabrus,adspersus,Cunner,0.55,6.0,acceptable,wild,AnAge,AnAge,Tautogolabrus adspersus,-0.2596373105057561,0.7781512503836436,-2
Teleostei,Lethrinus,miniatus,Lipper,5.28,22.0,acceptable,wild,AnAge,AnAge,Lethrinus miniatus,0.7226339225338123,1.3424226808222062,0
Teleostei,Lethrinus,nebulosus,North-West snapper,4.62,27.0,acceptable,wild,AnAge,AnAge,Lethrinus nebulosus,0.6646419755561255,1.4313637641589874,0
Teleostei,Aprion,virescens,Blue-gray snapper,8.47,21.0,acceptable,wild,AnAge,AnAge,Aprion virescens,0.927883410330707,1.3222192947339193,0
Teleostei,Lutjanus,analis,Mutton snapper,8.58,29.0,acceptable,wild,AnAge,AnAge,Lutjanus analis,0.9334872878487055,1.462397997898956,0
Teleostei,Lutjanus,argentimaculatus,Mangrove jack,4.785,18.0,acceptable,wild,AnAge,AnAge,Lutjanus argentimaculatus,0.6798819421128623,1.255272505103306,0
Teleostei,Lutjanus,bohar,Red bass,6.875,13.0,acceptable,wild,AnAge,AnAge,Lutjanus bohar,0.8372727025023002,1.1139433523068367,0
Teleostei,Lutjanus,campechanus,Northern red snapper,12.54,57.0,acceptable,wild,AnAge,AnAge,Lutjanus campechanus,1.0982975364946976,1.7558748556724915,0
Teleostei,Lutjanus,malabaricus,Malabar blood snapper,4.3505,31.0,acceptable,wild,AnAge,AnAge,Lutjanus malabaricus,0.6385391729919204,1.4913616938342726,0
Teleostei,Lutjanus,peru,Pacific red snapper,3.1955,7.2,acceptable,wild,AnAge,AnAge,Lutjanus peru,0.5045388218845746,0.8573324964312685,0
Teleostei,Lutjanus,purpureus,Caribbean red snapper,5.5,18.0,acceptable,wild,AnAge,AnAge,Lutjanus purpureus,0.7403626894942439,1.255272505103306,0
Teleostei,Lutjanus,sanguineus,Saddletailed sea perch,12.65,13.0,acceptable,wild,AnAge,AnAge,Lutjanus sanguineus,1.1020905255118367,1.1139433523068367,0
Teleostei,Lutjanus,sebae,Emperor snapper,17.985,35.0,acceptable,wild,AnAge,AnAge,Lutjanus sebae,1.2549104421545298,1.5440680443502757,0
Teleostei,Lutjanus,synagris,Lane snapper,1.9415,10.0,acceptable,wild,AnAge,AnAge,Lutjanus synagris,0.2881373948820664,1.0,0
Teleostei,Ocyurus,chrysurus,Yellowtail snapper,2.2385,14.0,acceptable,unknown,AnAge,AnAge,Ocyurus chrysurus,0.3499570987194639,1.146128035678238,0
Teleostei,Pristipomoides,filamentosus,Crimson jobfish,4.4847,18.0,acceptable,wild,AnAge,AnAge,Pristipomoides filamentosus,0.6517333966103818,1.255272505103306,0
Teleostei,Pristipomoides,typus,Sharptooth jobfish,1.21,11.0,acceptable,wild,AnAge,AnAge,Pristipomoides typus,0.08278537031645007,1.041392685158225,0
Teleostei,Rhomboplites,aurorubens,Vermilion snapper,1.7435,10.0,acceptable,wild,AnAge,AnAge,Rhomboplites aurorubens,0.24142195171199538,1.0,0
Teleostei,Branchiostegus,japonicus,Red tilefish,0.6875,12.0,acceptable,wild,AnAge,AnAge,Branchiostegus japonicus,-0.16272729749769974,1.0791812460476249,-2
Teleostei,Caulolatilus,microps,Blueline tilefish,3.85,15.0,acceptable,wild,AnAge,AnAge,Caulolatilus microps,0.5854607295085006,1.1760912590556813,0
Teleostei,Caulolatilus,princeps,Ocean whitefish,3.168,13.0,acceptable,wild,AnAge,AnAge,Caulolatilus princeps,0.500785172917456,1.1139433523068367,0
Teleostei,Lopholatilus,chamaeleonticeps,Blue tilefish,16.5,35.0,acceptable,wild,AnAge,AnAge,Lopholatilus chamaeleonticeps,1.2174839442139063,1.5440680443502757,0
Teleostei,Dicentrarchus,labrax,European seabass,6.6,15.0,acceptable,wild,AnAge,AnAge,Dicentrarchus labrax,0.8195439355418687,1.1760912590556813,0
Teleostei,Morone,americana,White perch,1.21,7.0,acceptable,wild,AnAge,AnAge,Morone americana,0.08278537031645007,0.8450980400142568,0
Teleostei,Morone,chrysops,White bass,1.53725,9.0,acceptable,wild,AnAge,AnAge,Morone chrysops,0.18674450171668594,0.9542425094393249,0
Teleostei,Morone,mississippiensis,Yellow bass,6.05,6.0,acceptable,wild,AnAge,AnAge,Morone mississippiensis,0.7817553746524689,0.7781512503836436,0
Teleostei,Morone,saxatilis,Striped bass,31.35,30.0,acceptable,wild,AnAge,AnAge,Morone saxatilis,1.4962375451667351,1.4771212547196624,0
Teleostei,Mullus,surmuletus,Red mullet,0.55,10.0,acceptable,wild,AnAge,AnAge,Mullus surmuletus,-0.2596373105057561,1.0,-2
Teleostei,Nemipterus,japonicus,Japanese threadfin-bream,0.3278,8.0,acceptable,wild,AnAge,AnAge,Nemipterus japonicus,-0.48439105076551975,0.9030899869919435,-2
Teleostei,Dissostichus,mawsoni,Antarctic toothfish,44.0,31.0,acceptable,wild,AnAge,AnAge,Dissostichus mawsoni,1.6434526764861874,1.4913616938342726,0
Teleostei,Notothenia,rossii,Marbled rockcod,5.5,16.0,acceptable,wild,AnAge,AnAge,Notothenia rossii,0.7403626894942439,1.2041199826559248,0
Teleostei,Pleuragramma,antarcticum,Antarctic silverfish,0.11,20.0,acceptable,wild,AnAge,AnAge,Pleuragramma antarcticum,-0.958607314841775,1.3010299956639813,-2
Teleostei,Maccullochella,peelii,Murray cod,62.0,48.0,acceptable,wild,AnAge,AnAge,Maccullochella peelii,1.792391689498254,1.6812412373755872,0
Teleostei,Macquaria,ambigua,Golden perch,13.2,20.0,acceptable,wild,AnAge,AnAge,Macquaria ambigua,1.1205739312058498,1.3010299956639813,0
Teleostei,Perca,flavescens,Yellow perch,1.05525,12.0,acceptable,wild,AnAge,AnAge,Perca flavescens,0.023355360826445758,1.0791812460476249,0
Teleostei,Perca,fluviatilis,Eurasian perch,2.6125,22.0,acceptable,wild,AnAge,AnAge,Perca fluviatilis,0.41705629911911035,1.3424226808222062,0
Teleostei,Sander,canadensis,Sauger,2.0,18.0,acceptable,wild,AnAge,AnAge,Sander canadensis,0.3010299956639812,1.255272505103306,0
Teleostei,Sander,lucioperca,Zander,11.0,16.0,acceptable,wild,AnAge,AnAge,Sander lucioperca,1.041392685158225,1.2041199826559248,0
Teleostei,Sander,vitreus,Walleye,11.0,29.0,acceptable,wild,AnAge,AnAge,Sander vitreus,1.041392685158225,1.462397997898956,0
Teleostei,Polydactylus,macrochir,King threadfin,24.75,20.0,acceptable,wild,AnAge,AnAge,Polydactylus macrochir,1.3935752032695876,1.3010299956639813,0
Teleostei,Polyprion,oxygeneios,Hapuka,55.0,60.0,acceptable,wild,AnAge,AnAge,Polyprion oxygeneios,1.7403626894942439,1.7781512503836436,0
Teleostei,Stereolepis,gigas,Giant sea bass,140.58,75.0,acceptable,wild,AnAge,AnAge,Stereolepis gigas,2.1479235389806064,1.8750612633917,2
Teleostei,Pomatomus,saltatrix,Bluefish,7.92,9.0,acceptable,wild,AnAge,AnAge,Pomatomus saltatrix,0.8987251815894934,0.9542425094393249,0
Teleostei,Cookeolus,japonicus,Bulleye,1.144,9.0,acceptable,wild,AnAge,AnAge,Cookeolus japonicus,0.05842602445700535,0.9542425094393249,0
Teleostei,Rachycentron,canadum,Cobia,37.4,15.0,acceptable,wild,AnAge,AnAge,Rachycentron canadum,1.57287160220048,1.1760912590556813,0
Teleostei,Chlorurus,gibbus,Heavybeak parrotfish,2.2,14.0,acceptable,wild,AnAge,AnAge,Chlorurus gibbus,0.3424226808222063,1.146128035678238,0
Teleostei,Aplodinotus,grunniens,Freshwater drum,13.2925,13.0,acceptable,wild,AnAge,AnAge,Aplodinotus grunniens,1.123606668986216,1.1139433523068367,0
Teleostei,Argyrosomus,japonicus,Southern meagre,41.25,30.0,acceptable,wild,AnAge,AnAge,Argyrosomus japonicus,1.615423952885944,1.4771212547196624,0
Teleostei,Atractoscion,nobilis,White seabass,22.55,20.0,acceptable,wild,AnAge,AnAge,Atractoscion nobilis,1.3531465462139793,1.3010299956639813,0
Teleostei,Cheilotrema,saturnum,Black croaker,0.385,20.0,acceptable,wild,AnAge,AnAge,Cheilotrema saturnum,-0.4145392704914993,1.3010299956639813,-2
Teleostei,Cynoscion,nebulosus,Spotted seatrout,4.356,18.0,acceptable,wild,AnAge,AnAge,Cynoscion nebulosus,0.6390878710837373,1.255272505103306,0
Teleostei,Leiostomus,xanthurus,Spot,0.2475,4.0,acceptable,unknown,AnAge,AnAge,Leiostomus xanthurus,-0.6064247967304125,0.6020599913279624,-2
Teleostei,Menticirrhus,undulatus,California corbina,2.145,8.0,acceptable,wild,AnAge,AnAge,Menticirrhus undulatus,0.33142729652074304,0.9030899869919435,0
Teleostei,Micropogonias,undulatus,Atlantic croaker,1.419,5.0,acceptable,wild,AnAge,AnAge,Micropogonias undulatus,0.15198239545747402,0.6989700043360189,0
Teleostei,Pogonias,cromis,Black drum,28.215,43.0,acceptable,wild,AnAge,AnAge,Pogonias cromis,1.45048005460606,1.6334684555795866,0
Teleostei,Sciaenops,ocellatus,Red drum,24.75,50.0,acceptable,wild,AnAge,AnAge,Sciaenops ocellatus,1.3935752032695876,1.6989700043360187,0
Teleostei,Euthynnus,affinis,"Kawakawa, or Little tunny",7.7,10.0,acceptable,wild,AnAge,AnAge,Euthynnus affinis,0.8864907251724818,1.0,0
Teleostei,Katsuwonus,pelamis,Skipjack tuna,18.975,12.0,acceptable,wild,AnAge,AnAge,Katsuwonus pelamis,1.278181784567518,1.0791812460476249,0
Teleostei,Sarda,sarda,Atlantic bonito,6.05,5.0,acceptable,wild,AnAge,AnAge,Sarda sarda,0.7817553746524689,0.6989700043360189,0
Teleostei,Scomber,japonicus,Chub mackerel,1.595,18.0,acceptable,wild,AnAge,AnAge,Scomber japonicus,0.20276068739319994,1.255272505103306,0
Teleostei,Scomber,scombrus,Atlantic mackerel,1.87,17.0,acceptable,wild,AnAge,AnAge,Scomber scombrus,0.271841606536499,1.2304489213782739,0
Teleostei,Scomberomorus,cavalla,King mackerel,24.75,14.0,acceptable,wild,AnAge,AnAge,Scomberomorus cavalla,1.3935752032695876,1.146128035678238,0
Teleostei,Scomberomorus,maculatus,Spanish mackerel,3.2395,5.0,acceptable,wild,AnAge,AnAge,Scomberomorus maculatus,0.5104779842813455,0.6989700043360189,0
Teleostei,Scomberomorus,tritor,West African Spanish mackerel,3.3,5.0,acceptable,wild,AnAge,AnAge,Scomberomorus tritor,0.5185139398778874,0.6989700043360189,0
Teleostei,Thunnus,alalunga,Albacore,33.165,13.0,acceptable,wild,AnAge,AnAge,Thunnus alalunga,1.520680001634395,1.1139433523068367,0
Teleostei,Thunnus,maccoyii,Southern bluefin tuna,143.0,20.0,acceptable,wild,AnAge,AnAge,Thunnus maccoyii,2.155336037465062,1.3010299956639813,2
Teleostei,Thunnus,obesus,Bigeye tuna,115.5,11.0,acceptable,wild,AnAge,AnAge,Thunnus obesus,2.062581984228163,1.041392685158225,2
Teleostei,Thunnus,thynnus,Horse mackerel,376.2,15.0,acceptable,wild,AnAge,AnAge,Thunnus thynnus,2.5754187912143602,1.1760912590556813,2
Teleostei,Centropristis,striata,Black sea bass,2.365,20.0,acceptable,wild,AnAge,AnAge,Centropristis striata,0.3738311450738304,1.3010299956639813,0
Teleostei,Epinephelus,areolatus,Areolate grouper,0.77,15.0,acceptable,wild,AnAge,AnAge,Epinephelus areolatus,-0.11350927482751812,1.1760912590556813,-2
Teleostei,Epinephelus,chlorostigma,Brownspotted grouper,3.85,29.0,acceptable,wild,AnAge,AnAge,Epinephelus chlorostigma,0.5854607295085006,1.462397997898956,0
Teleostei,Epinephelus,coioides,Orange-spotted grouper,8.25,22.0,acceptable,wild,AnAge,AnAge,Epinephelus coioides,0.9164539485499251,1.3424226808222062,0
Teleostei,Epinephelus,drummondhayi,Speckled hind,16.5,25.0,acceptable,wild,AnAge,AnAge,Epinephelus drummondhayi,1.2174839442139063,1.3979400086720377,0
Teleostei,Epinephelus,flavolimbatus,Yellowedge grouper,10.23,32.0,acceptable,wild,AnAge,AnAge,Epinephelus flavolimbatus,1.0098756337121602,1.505149978319906,0
Teleostei,Epinephelus,marginatus,Dusky grouper,33.0,50.0,acceptable,captivity,AnAge,AnAge,Epinephelus marginatus,1.5185139398778875,1.6989700043360187,0
Teleostei,Epinephelus,niveatus,Snowy grouper,16.5,27.0,acceptable,wild,AnAge,AnAge,Epinephelus niveatus,1.2174839442139063,1.4313637641589874,0
Teleostei,Epinephelus,striatus,Nassau grouper,13.75,16.0,acceptable,wild,AnAge,AnAge,Epinephelus striatus,1.1383026981662814,1.2041199826559248,0
Teleostei,Mycteroperca,interstitialis,Yellowmouth grouper,5.61,41.0,acceptable,wild,AnAge,AnAge,Mycteroperca interstitialis,0.7489628612561614,1.6127838567197355,0
Teleostei,Mycteroperca,phenax,Scamp,7.81,21.0,acceptable,wild,AnAge,AnAge,Mycteroperca phenax,0.8926510338773004,1.3222192947339193,0
Teleostei,Paralabrax,clathratus,Kelp bass,3.85,31.0,acceptable,wild,AnAge,AnAge,Paralabrax clathratus,0.5854607295085006,1.4913616938342726,0
Teleostei,Paralabrax,nebulifer,Barred sand bass,3.289,31.0,acceptable,wild,AnAge,AnAge,Paralabrax nebulifer,0.5170638734826547,1.4913616938342726,0
Teleostei,Plectropomus,leopardus,Bluedotted coraltrout,12.98,26.0,acceptable,wild,AnAge,AnAge,Plectropomus leopardus,1.1132746924643504,1.414973347970818,0
Teleostei,Serranus,scriba,Painted comber,8.25,60.0,acceptable,wild,AnAge,AnAge,Serranus scriba,0.9164539485499251,1.7781512503836436,0
Teleostei,Sillaginodes,punctatus,Spotted whiting,2.64,15.0,acceptable,wild,AnAge,AnAge,Sillaginodes punctatus,0.4216039268698311,1.1760912590556813,0
Teleostei,Sillago,ciliata,Sand whiting,0.77,22.0,acceptable,wild,AnAge,AnAge,Sillago ciliata,-0.11350927482751812,1.3424226808222062,-2
Teleostei,Acanthopagrus,australis,Surf bream,2.475,12.0,acceptable,wild,AnAge,AnAge,Acanthopagrus australis,0.39357520326958756,1.0791812460476249,0
Teleostei,Acanthopagrus,butcheri,Southern black bream,2.2,29.0,acceptable,wild,AnAge,AnAge,Acanthopagrus butcheri,0.3424226808222063,1.462397997898956,0
Teleostei,Archosargus,probatocephalus,Sheepshead,2.0,20.0,acceptable,wild,AnAge,AnAge,Archosargus probatocephalus,0.3010299956639812,1.3010299956639813,0
Teleostei,Calamus,nodosus,Knobbed porgy,1.4465,17.0,acceptable,wild,AnAge,AnAge,Calamus nodosus,0.1603184379840017,1.2304489213782739,0
Teleostei,Chrysophrys,auratus,Squirefish,11.0,35.0,acceptable,wild,AnAge,AnAge,Chrysophrys auratus,1.041392685158225,1.5440680443502757,0
Teleostei,Diplodus,sargus,White seabream,1.0,21.0,acceptable,wild,AnAge,AnAge,Diplodus sargus,0.0,1.3222192947339193,0
Teleostei,Lithognathus,aureti,West coast seabream,10.615,50.0,acceptable,wild,AnAge,AnAge,Lithognathus aureti,1.0259199985020175,1.6989700043360187,0
Teleostei,Pagellus,bogaraveo,Blackspot seabream,2.2,15.0,acceptable,wild,AnAge,AnAge,Pagellus bogaraveo,0.3424226808222063,1.1760912590556813,0
Teleostei,Sparus,aurata,Gilthead seabream,9.46,11.0,acceptable,wild,AnAge,AnAge,Sparus aurata,0.9758911364017928,1.041392685158225,0
Teleostei,Spondyliosoma,cantharus,Black sea bream,0.671,15.0,acceptable,wild,AnAge,AnAge,Spondyliosoma cantharus,-0.17327747983100789,1.1760912590556813,-2
Teleostei,Stenotomus,chrysops,Scup,1.133,19.0,acceptable,wild,AnAge,AnAge,Stenotomus chrysops,0.05422990986339725,1.2787536009528289,0
Teleostei,Sphyraena,argentea,Pacific barracuda,6.6,11.0,acceptable,wild,AnAge,AnAge,Sphyraena argentea,0.8195439355418687,1.041392685158225,0
Teleostei,Sphyraena,barracuda,Great barracuda,24.0,14.0,acceptable,unknown,AnAge,AnAge,Sphyraena barracuda,1.380211241711606,1.146128035678238,0
Teleostei,Trichiurus,lepturus,Atlantic cutlassfish,2.75,15.0,acceptable,wild,AnAge,AnAge,Trichiurus lepturus,0.43933269383026263,1.1760912590556813,0
Teleostei,Zoarces,americanus,Ocean pout,2.9898,18.0,acceptable,wild,AnAge,AnAge,Zoarces americanus,0.47564213755470053,1.255272505103306,0
Teleostei,Zoarces,viviparus,Viviporous blenny,0.2805,10.0,acceptable,wild,AnAge,AnAge,Zoarces viviparus,-0.5520671344078197,1.0,-2
Teleostei,Paralichthys,californicus,California halibut,18.15,30.0,acceptable,wild,AnAge,AnAge,Paralichthys californicus,1.2588766293721312,1.4771212547196624,0
Teleostei,Paralichthys,lethostigma,Southern flounder,5.1315,8.0,acceptable,wild,AnAge,AnAge,Paralichthys lethostigma,0.7102443332407438,0.9030899869919435,0
Teleostei,Atheresthes,stomias,Arrowtooth flounder,1.1,15.0,acceptable,wild,AnAge,AnAge,Atheresthes stomias,0.04139268515822507,1.1760912590556813,0
Teleostei,Eopsetta,jordani,Petrale sole,1.98,25.0,acceptable,wild,AnAge,AnAge,Eopsetta jordani,0.2966651902615311,1.3979400086720377,0
Teleostei,Glyptocephalus,cynoglossus,Witch flounder,1.375,25.0,acceptable,wild,AnAge,AnAge,Glyptocephalus cynoglossus,0.13830269816628143,1.3979400086720377,0
Teleostei,Glyptocephalus,zachirus,Rex sole,0.825,24.0,acceptable,wild,AnAge,AnAge,Glyptocephalus zachirus,-0.08354605145007495,1.380211241711606,-2
Teleostei,Hippoglossoides,platessoides,American plaice,3.52,30.0,acceptable,wild,AnAge,AnAge,Hippoglossoides platessoides,0.546542663478131,1.4771212547196624,0
Teleostei,Hippoglossus,hippoglossus,Atlantic halibut,176.0,90.0,acceptable,wild,AnAge,AnAge,Hippoglossus hippoglossus,2.24551266781415,1.9542425094393248,2
Teleostei,Hippoglossus,stenolepis,Pacific halibut,199.65,42.0,acceptable,wild,AnAge,AnAge,Hippoglossus stenolepis,2.3002693145303565,1.6232492903979006,2
Teleostei,Limanda,aspera,Yellowfin sole,0.23375,26.0,acceptable,wild,AnAge,AnAge,Limanda aspera,-0.6312483804554446,1.414973347970818,-2
Teleostei,Limanda,ferruginea,Yellowtail flounder,0.825,12.0,acceptable,wild,AnAge,AnAge,Limanda ferruginea,-0.08354605145007495,1.0791812460476249,-2
Teleostei,Microstomus,kitt,Lemon sole,1.6,23.0,acceptable,wild,AnAge,AnAge,Microstomus kitt,0.20411998265592482,1.3617278360175928,0
Teleostei,Platichthys,flesus,European flounder,7.7,15.0,acceptable,wild,AnAge,AnAge,Platichthys flesus,0.8864907251724818,1.1760912590556813,0
Teleostei,Platichthys,stellatus,Starry flounder,5.005,24.0,acceptable,wild,AnAge,AnAge,Platichthys stellatus,0.6994040818153374,1.380211241711606,0
Teleostei,Pleuronectes,platessa,Plaice,3.85,50.0,acceptable,unknown,AnAge,AnAge,Pleuronectes platessa,0.5854607295085006,1.6989700043360187,0
Teleostei,Pseudopleuronectes,americanus,Winter flounder,1.98,14.0,acceptable,wild,AnAge,AnAge,Pseudopleuronectes americanus,0.2966651902615311,1.146128035678238,0
Teleostei,Reinhardtius,hippoglossoides,Greenland halibut,3.85,30.0,acceptable,wild,AnAge,AnAge,Reinhardtius hippoglossoides,0.5854607295085006,1.4771212547196624,0
Teleostei,Scophthalmus,maximus,Turbot,13.75,26.0,acceptable,wild,AnAge,AnAge,Scophthalmus maximus,1.1383026981662814,1.414973347970818,0
Teleostei,Scophthalmus,rhombus,Brill,4.4,6.0,acceptable,wild,AnAge,AnAge,Scophthalmus rhombus,0.6434526764861874,0.7781512503836436,0
Teleostei,Solea,solea,Common sole,1.65,27.0,acceptable,wild,AnAge,AnAge,Solea solea,0.21748394421390624,1.4313637641589874,0
Teleostei,Coregonus,albula,Vendace,0.55,10.0,acceptable,wild,AnAge,AnAge,Coregonus albula,-0.2596373105057561,1.0,-2
Teleostei,Coregonus,artedi,Cisco,1.842,11.0,acceptable,wild,AnAge,AnAge,Coregonus artedi,0.26528962586083016,1.041392685158225,0
Teleostei,Coregonus,clupeaformis,Lake whitefish,10.45,50.0,acceptable,unknown,AnAge,AnAge,Coregonus clupeaformis,1.0191162904470727,1.6989700043360187,0
Teleostei,Coregonus,muksun,Muksun,7.59,23.0,acceptable,wild,AnAge,AnAge,Coregonus muksun,0.8802417758954804,1.3617278360175928,0
Teleostei,Coregonus,nasus,Broad whitefish,8.8,15.0,acceptable,wild,AnAge,AnAge,Coregonus nasus,0.9444826721501687,1.1760912590556813,0
Teleostei,Coregonus,pollan,Irish pollan,0.2475,10.0,acceptable,wild,AnAge,AnAge,Coregonus pollan,-0.6064247967304125,1.0,-2
Teleostei,Coregonus,reighardi,Shortnose cisco,0.29645,8.0,acceptable,wild,AnAge,AnAge,Coregonus reighardi,-0.5280485453190175,0.9030899869919435,-2
Teleostei,Coregonus,sardinella,Least cisco,0.30525,26.0,acceptable,wild,AnAge,AnAge,Coregonus sardinella,-0.5153443273830799,1.414973347970818,-2
Teleostei,Hucho,hucho,Danube salmon,28.6,15.0,acceptable,wild,AnAge,AnAge,Hucho hucho,1.4563660331290431,1.1760912590556813,0
Teleostei,Hucho,taimen,Taimen,38.5,16.0,acceptable,wild,AnAge,AnAge,Hucho taimen,1.5854607295085006,1.2041199826559248,0
Teleostei,Oncorhynchus,clarkii,Cutthroat trout,10.23,10.0,acceptable,wild,AnAge,AnAge,Oncorhynchus clarkii,1.0098756337121602,1.0,0
Teleostei,Oncorhynchus,gorbuscha,Pink salmon,3.74,3.0,acceptable,wild,AnAge,AnAge,Oncorhynchus gorbuscha,0.5728716022004803,0.47712125471966244,0
Teleostei,Oncorhynchus,keta,Chum salmon,8.745,7.0,acceptable,wild,AnAge,AnAge,Oncorhynchus keta,0.9417598138146953,0.8450980400142568,0
Teleostei,Oncorhynchus,kisutch,Coho salmon,8.36,5.0,acceptable,wild,AnAge,AnAge,Oncorhynchus kisutch,0.9222062774390164,0.6989700043360189,0
Teleostei,Oncorhynchus,mykiss,Steelhead,12.235,11.0,acceptable,wild,AnAge,AnAge,Oncorhynchus mykiss,1.087603973687808,1.041392685158225,0
Teleostei,Oncorhynchus,nerka,Sockeye salmon,4.2405,8.0,acceptable,wild,AnAge,AnAge,Oncorhynchus nerka,0.6274170675452008,0.9030899869919435,0
Teleostei,Oncorhynchus,tshawytscha,Chinook salmon,33.77,9.0,acceptable,wild,AnAge,AnAge,Oncorhynchus tshawytscha,1.5285310606354117,0.9542425094393249,0
Teleostei,Prosopium,cylindraceum,Round whitefish,1.498,16.0,acceptable,wild,AnAge,AnAge,Prosopium cylindraceum,0.17551181336344768,1.2041199826559248,0
Teleostei,Prosopium,williamsoni,Mountain whitefish,1.606,17.0,acceptable,wild,AnAge,AnAge,Prosopium williamsoni,0.20574554094266215,1.2304489213782739,0
Teleostei,Salmo,salar,Atlantic salmon,25.74,13.0,acceptable,wild,AnAge,AnAge,Salmo salar,1.4106085425683679,1.1139433523068367,0
