Class,Genus,Species,Common name,Mass_kg,Max_longevity_yr,log10M,log10T
Mammalia,Rattus,fuscipes,Bush rat,0.13,5.3,-0.8860566476931632,0.724275869600789
Mammalia,Rattus,lutreolus,Australian swamp rat,0.115,4.4,-0.9393021596463883,0.6434526764861874
Mammalia,Rattus,norvegicus,Norway rat,0.3,3.8,-0.5228787452803376,0.5797835966168101
Mammalia,Rattus,rattus,Rat,0.2,4.2,-0.6989700043360187,0.6232492903979004
Mammalia,Rhabdomys,pumilio,Four-striped grass mouse,0.051,4.5,-1.2924298239020637,0.6532125137753437
Mammalia,Rhombomys,opimus,Great gerbil,0.285,4.5,-0.5451551399914898,0.6532125137753437
Mammalia,Sekeetamys,calurus,Bushy-tailed jird,0.065,7.3,-1.1870866433571443,0.8633228601204559
Mammalia,Tatera,indica,Indian gerbil,0.1467,7.0,-0.8335698861567173,0.8450980400142568
Mammalia,Zyzomys,palatilis,Carpentarian rock rat,0.123,6.2,-0.9100948885606021,0.7923916894982539
Mammalia,Zyzomys,pedunculatus,Central rock rat,0.1,7.5,-1.0,0.8750612633917001
Mammalia,Myocastor,coypus,Nutria,7.85,19.0,0.8948696567452525,1.2787536009528289
Mammalia,Cricetomys,emini,Giant rat,1.3,7.4,0.11394335230683678,0.8692317197309762
Mammalia,Cricetomys,gambianus,Gambian rat,1.5,8.4,0.17609125905568124,0.9242792860618817
Mammalia,Dendromus,melanotis,Gray climbing mouse,0.0074,4.2,-2.1307682802690238,0.6232492903979004
Mammalia,Dendromus,mesomelas,Brant's climbing mouse,0.013,3.3,-1.8860566476931633,0.5185139398778874
Mammalia,Hypogeomys,antimena,Malagasy giant rat,1.25,12.6,0.09691001300805642,1.100370545117563
Mammalia,Mystromys,albicaudatus,White-tailed mouse,0.106,6.3,-0.9746941347352298,0.7993405494535817
Mammalia,Saccostomus,campestris,Pouched mouse,0.0474,4.5,-1.324221658325915,0.6532125137753437
Mammalia,Octodon,degus,Degu,0.235,14.0,-0.6289321377282637,1.146128035678238
Mammalia,Spalacopus,cyanus,Coruro,0.098,10.8,-1.0087739243075051,1.0334237554869496
Mammalia,Pedetes,capensis,"South African springhare, or Springhare",3.5,20.0,0.5440680443502757,1.3010299956639813
Mammalia,Ammospermophilus,harrisii,Harris's antelope squirrel,0.126,10.6,-0.8996294548824371,1.0253058652647702
Mammalia,Ammospermophilus,leucurus,White-tailed antelope squirrel,0.105,11.2,-0.978810700930062,1.0492180226701815
Mammalia,Callosciurus,caniceps,Gray-bellied squirrel,0.257,13.7,-0.5900668766687054,1.1367205671564067
Mammalia,Callosciurus,erythraeus,Pallas's squirrel,0.272,17.0,-0.5654310959658013,1.2304489213782739
Mammalia,Callosciurus,notatus,Plantain squirrel,0.19,14.8,-0.721246399047171,1.1702617153949575
Mammalia,Callosciurus,prevostii,Prevost's squirrel,0.4,21.1,-0.3979400086720376,1.3242824552976926
Mammalia,Callospermophilus,lateralis,Golden-mantled ground squirrel,0.1576,10.4,-0.8024437868464636,1.0170333392987803
Mammalia,Cynomys,ludovicianus,Black-tailed prairie dog,1.125,15.0,0.05115252244738129,1.1760912590556813
Mammalia,Funisciurus,anerythrus,Thomas's rope squirrel,0.218,10.0,-0.6615435063953952,1.0
Mammalia,Funisciurus,pyrropus,Fire-footed rope squirrel,0.2717,9.5,-0.5659103615821093,0.9777236052888477
Mammalia,Glaucomys,sabrinus,Northern flying squirrel,0.149,14.2,-0.826813731587726,1.1522883443830565
Mammalia,Glaucomys,volans,Southern flying squirrel,0.0654,19.0,-1.1844222516757328,1.2787536009528289
Mammalia,Heliosciurus,rufobrachium,Red-legged sun squirrel,0.3265,8.7,-0.48611681438890725,0.9395192526186185
Mammalia,Ictidomys,tridecemlineatus,Thirteen-lined ground squirrel,0.1727,7.9,-0.7627076624325413,0.8976270912904414
Mammalia,Marmota,caligata,Hoary marmot,4.3,12.1,0.6334684555795865,1.08278537031645
Mammalia,Marmota,flaviventris,Yellow-bellied marmot,3.5,21.2,0.5440680443502757,1.3263358609287514
Mammalia,Marmota,marmota,Alpine marmot,3.5,17.4,0.5440680443502757,1.2405492482825997
Mammalia,Marmota,monax,Woodchuck,4.0,14.0,0.6020599913279624,1.146128035678238
Mammalia,Marmota,vancouverensis,Vancouver marmot,4.75,12.1,0.6766936096248666,1.08278537031645
Mammalia,Otospermophilus,variegatus,Rock squirrel,0.663,9.8,-0.17848647159522685,0.9912260756924949
Mammalia,Petaurista,alborufus,Red and white giant flying squirrel,1.7,21.4,0.2304489213782739,1.3304137733491908
Mammalia,Petaurista,leucogenys,Japanese giant flying squirrel,1.65,19.2,0.21748394421390624,1.2833012287035497
Mammalia,Poliocitellus,franklinii,Franklin's ground squirrel,0.459,7.2,-0.33818731446273875,0.8573324964312685
Mammalia,Pteromys,volans,Siberian flying squirrel,0.13,11.4,-0.8860566476931632,1.0569048513364727
Mammalia,Ratufa,bicolor,Black giant squirrel,2.0,19.0,0.3010299956639812,1.2787536009528289
Mammalia,Ratufa,indica,Indian giant squirrel,2.0,20.0,0.3010299956639812,1.3010299956639813
Mammalia,Sciurus,aureogaster,Red-bellied squirrel,0.6,11.5,-0.22184874961635637,1.0606978403536118
Mammalia,Sciurus,carolinensis,Eastern gray squirrel,0.533,23.6,-0.2732727909734277,1.3729120029701067
Mammalia,Sciurus,granatensis,Red-tailed squirrel,0.374,11.5,-0.42712839779951983,1.0606978403536118
Mammalia,Sciurus,niger,Eastern fox squirrel,0.8,16.0,-0.09691001300805639,1.2041199826559248
Mammalia,Sciurus,variegatoides,Variegated squirrel,0.485,15.1,-0.3142582613977364,1.1789769472931695
Mammalia,Sciurus,vulgaris,Eurasian red squirrel,0.6,14.8,-0.22184874961635637,1.1702617153949575
Mammalia,Spermophilus,citellus,European ground squirrel,0.217,6.7,-0.6635402661514704,0.8260748027008264
Mammalia,Spermophilus,pygmaeus,Little ground squirrel,0.136,7.1,-0.8664610916297825,0.8512583487190752
Mammalia,Sundasciurus,hippurus,Horse-tailed squirrel,0.3125,14.0,-0.505149978319906,1.146128035678238
Mammalia,Sundasciurus,lowii,Low's squirrel,0.067,11.1,-1.1739251972991736,1.0453229787866574
Mammalia,Sundasciurus,tenuis,Slender squirrel,0.075,10.0,-1.1249387366083,1.0
Mammalia,Tamias,dorsalis,Cliff chipmunk,0.0628,12.6,-1.202040356262804,1.100370545117563
Mammalia,Tamias,minimus,Least chipmunk,0.0441,10.0,-1.3555614105321614,1.0
Mammalia,Tamias,sibiricus,Siberian chipmunk,0.085,9.6,-1.0705810742857071,0.9822712330395684
Mammalia,Tamias,striatus,Eastern chipmunk,0.096,9.5,-1.0177287669604316,0.9777236052888477
Mammalia,Tamias,townsendii,Townsend's chipmunk,0.075,9.3,-1.1249387366083,0.9684829485539351
Mammalia,Tamiasciurus,hudsonicus,Red squirrel,0.2,9.8,-0.6989700043360187,0.9912260756924949
Mammalia,Xerospermophilus,mohavensis,Mohave ground squirrel,0.15,7.8,-0.8239087409443188,0.8920946026904804
Mammalia,Xerospermophilus,tereticaudus,Round-tailed ground squirrel,0.1633,8.9,-0.7870138152633318,0.9493900066449128
Mammalia,Xerus,erythropus,Striped ground squirrel,0.6,10.3,-0.22184874961635637,1.0128372247051722
Mammalia,Xerus,inauris,South African ground squirrel,0.588,11.5,-0.23062267392386154,1.0606978403536118
Mammalia,Cannomys,badius,Lesser bamboo rat,0.65,4.8,-0.1870866433571444,0.6812412373755872
Mammalia,Spalax,ehrenbergi,Palestine mole rat,0.16,20.2,-0.7958800173440752,1.3053513694466237
Mammalia,Thryonomys,swinderianus,Greater cane rat,6.6,5.4,0.8195439355418687,0.7323937598229685
Mammalia,Tupaia,belangeri,Northern tree shrew,0.2,11.1,-0.6989700043360187,1.0453229787866574
Mammalia,Tupaia,glis,Common tree shrew,0.2,12.4,-0.6989700043360187,1.0934216851622351
Mammalia,Tupaia,minor,Pygmy tree shrew,0.0586,12.2,-1.2321023839819094,1.0863598306747482
Mammalia,Tupaia,tana,Large tree shrew,0.1978,11.6,-0.7037737127388394,1.0644579892269186
Mammalia,Urogale,everetti,Mindanao tree shrew,0.35,11.5,-0.4559319556497244,1.0606978403536118
Mammalia,Dugong,dugon,Dugong,360.0,73.0,2.5563025007672873,1.863322860120456
Mammalia,Trichechus,inunguis,Amazonian manatee,480.0,40.0,2.681241237375587,1.6020599913279625
Mammalia,Trichechus,manatus,West Indian manatee,322.0,69.0,2.507855871695831,1.8388490907372552
Mammalia,Solenodon,paradoxus,Hispaniolan solenodon,1.0,12.1,0.0,1.08278537031645
Mammalia,Blarina,brevicauda,Northern short-tailed shrew,0.0216,2.2,-1.665546248849069,0.3424226808222063
Mammalia,Blarina,hylophaga,Elliot's short-tailed shrew,0.0145,2.8,-1.8386319977650252,0.4471580313422192
Mammalia,Crocidura,flavescens,Greater red musk shrew,0.045,2.2,-1.3467874862246563,0.3424226808222063
Mammalia,Crocidura,leucodon,Bicolored shrew,0.011,2.9,-1.958607314841775,0.4623979978989561
Mammalia,Crocidura,russula,White-toothed shrew,0.0116,4.0,-1.9355420107730814,0.6020599913279624
Mammalia,Crocidura,suaveolens,Lesser shrew,0.0077,2.8,-2.113509274827518,0.4471580313422192
Mammalia,Cryptotis,parva,Least shrew,0.0045,3.5,-2.3467874862246565,0.5440680443502757
Mammalia,Myosorex,varius,Forest shrew,0.0175,2.1,-1.7569619513137056,0.3222192947339193
Mammalia,Neomys,fodiens,Eurasian water shrew,0.015,3.1,-1.8239087409443189,0.4913616938342727
Mammalia,Sorex,araneus,Eurasian shrew,0.009,3.2,-2.0457574905606752,0.505149978319906
Mammalia,Sorex,caecutiens,Laxmann's shrew,0.0054,3.0,-2.2676062401770314,0.47712125471966244
Mammalia,Suncus,etruscus,White-toothed pygmy shrew,0.0021000000000000003,3.2,-2.6777807052660805,0.505149978319906
Mammalia,Suncus,murinus,Asian house shrew,0.045899999999999996,3.2,-1.3381873144627388,0.505149978319906
Mammalia,Condylura,cristata,Star-nosed mole,0.055299999999999995,2.5,-1.2572748686953017,0.3979400086720376
Mammalia,Mogera,wogura,Japanese mole,0.097,3.2,-1.013228265733755,0.505149978319906
Mammalia,Scalopus,aquaticus,Eastern mole,0.09,6.2,-1.0457574905606752,0.7923916894982539
Mammalia,Orycteropus,afer,Aardvark,60.0,29.8,1.7781512503836436,1.4742162640762553
Reptilia,Alligator,mississippiensis,American alligator,150.0,77.0,2.1760912590556813,1.8864907251724818
Reptilia,Alligator,sinensis,Chinese alligator,14.6,65.0,1.1643528557844371,1.8129133566428555
Reptilia,Caiman,crocodilus,Spectacled caiman,10.9,40.0,1.0374264979406236,1.6020599913279625
Reptilia,Caiman,latirostris,Broad-snouted caiman,14.6,58.0,1.1643528557844371,1.7634279935629373
Reptilia,Melanosuchus,niger,Black caiman,82.0,40.0,1.9138138523837167,1.6020599913279625
Reptilia,Paleosuchus,palpebrosus,Dwarf caiman,5.9,24.1,0.7708520116421442,1.3820170425748683
Reptilia,Paleosuchus,trigonatus,Smooth-fronted caiman,7.5,40.0,0.8750612633917001,1.6020599913279625
Reptilia,Crocodylus,acutus,American crocodile,76.7,47.0,1.884795363948981,1.6720978579357175
Reptilia,Crocodylus,intermedius,Orinoco crocodile,107.9,41.0,2.0330214446829107,1.6127838567197355
Reptilia,Crocodylus,moreletii,Morelet's crocodile,38.5,25.4,1.5854607295085006,1.404833716619938
Reptilia,Crocodylus,niloticus,Nile crocodile,94.2,56.0,1.9740509027928774,1.7481880270062005
Reptilia,Crocodylus,novaeguineae,New Guinea crocodile,39.9,51.0,1.6009728956867482,1.7075701760979363
Reptilia,Crocodylus,palustris,"Mugger, or Marsh crocodile",42.7,44.0,1.6304278750250238,1.6434526764861874
Reptilia,Crocodylus,porosus,Saltwater crocodile,200.0,57.0,2.3010299956639813,1.7558748556724915
Reptilia,Crocodylus,rhombifer,Cuban crocodile,57.5,48.0,1.7596678446896306,1.6812412373755872
Reptilia,Crocodylus,siamensis,Siamese crocodile,42.5,49.0,1.6283889300503116,1.6901960800285136
Reptilia,Mecistops,cataphractus,African slender-snouted crocodile,50.5,56.1,1.7032913781186614,1.7489628612561614
Reptilia,Osteolaemus,tetraspis,West African dwarf crocodile,40.0,70.0,1.6020599913279625,1.845098040014257
Reptilia,Gavialis,gangeticus,Gharial,153.0,59.0,2.184691430817599,1.7708520116421442
Reptilia,Tomistoma,schlegelii,False gharial,119.0,24.7,2.075546961392531,1.3926969532596658
Reptilia,Sphenodon,punctatus,Tuatara,0.43,90.0,-0.36653154442041347,1.9542425094393248
Reptilia,Acrochordus,arafurae,Arafura filesnake,6.107,8.8,0.7858279199958657,0.9444826721501687
Reptilia,Acrochordus,javanicus,Javan wart snake,9.561,5.8,0.9805033181933951,0.7634279935629373
Reptilia,Acanthocercus,atricollis,"Black-necked agama, or Plains agama",0.081495,6.0,-1.088869035910598,0.7781512503836436
Reptilia,Agama,impalearis,Bibron's agama,0.06418,6.0,-1.1926002872405148,0.7781512503836436
Reptilia,Calotes,versicolor,Indian changeable lizard,0.02004,5.0,-1.6981022828047918,0.6989700043360189
Reptilia,Chlamydosaurus,kingii,Frilled lizard,0.449125,9.9,-0.34763276978729407,0.9956351945975499
Reptilia,Leiolepis,belliana,Butterfly lizard,0.04,5.6,-1.3979400086720375,0.7481880270062005
Reptilia,Physignathus,cocincinus,"Chinese water dragon, or Water dragon",0.19341999999999998,15.3,-0.7134986210464311,1.1846914308175989
Reptilia,Pogona,barbata,Eastern bearded dragon,0.24406,9.9,-0.6125033930644364,0.9956351945975499
Reptilia,Pogona,vitticeps,Central bearded dragon,0.5,12.0,-0.3010299956639812,1.0791812460476249
Reptilia,Uromastyx,acanthinura,North African spiny dabb lizard,0.525,11.4,-0.2798406965940431,1.0569048513364727
Reptilia,Uromastyx,aegyptia,Egyptian spiny-tailed lizard,0.85173,15.3,-0.06969805557824366,1.1846914308175989
Reptilia,Uromastyx,dispar,Sudan mastigure,0.5,17.0,-0.3010299956639812,1.2304489213782739
Reptilia,Amphisbaena,alba,Red worm lizard,0.21,15.1,-0.6777807052660807,1.1789769472931695
Reptilia,Anguis,fragilis,Slow worm,0.011654999999999999,54.0,-1.9334877221434046,1.7323937598229686
Reptilia,Elgaria,kingii,Madrean alligator lizard,0.01,12.3,-2.0,1.089905111439398
Reptilia,Elgaria,multicarinata,Southern alligator lizard,0.0315,9.8,-1.5016894462103996,0.9912260756924949
Reptilia,Ophisaurus,ventralis,Eastern glass lizard,0.023715,14.8,-1.6249768710121097,1.1702617153949575
Reptilia,Pseudopus,apodus,"European glass lizard, or Armored glass lizard",0.45,54.0,-0.3467874862246563,1.7323937598229686
Reptilia,Blanus,cinereus,"Mediterranean worm lizard, or Spanish grey amphisbaena",0.006,16.0,-2.221848749616356,1.2041199826559248
Reptilia,Boa,constrictor,Boa constrictor,3.532,40.4,0.548020694905531,1.606381365110605
Reptilia,Chilabothrus,chrysogaster,"Turks boa, or Caicos boa",1.306,14.2,0.11594317693905512,1.1522883443830565
Reptilia,Corallus,hortulanus,Amazonian tree boa,1.906,15.0,0.2801228963023076,1.1760912590556813
Reptilia,Epicrates,cenchria,Rainbow boa,1.306,31.0,0.11594317693905512,1.4913616938342726
Reptilia,Eunectes,murinus,Green anaconda,97.5,31.8,1.9890046156985368,1.5024271199844328
Reptilia,Candoia,aspera,New Guinea boa,0.384,9.9,-0.4156687756324692,0.9956351945975499
Reptilia,Candoia,carinata,Pacific ground boa,0.384,16.6,-0.4156687756324692,1.2201080880400552
Reptilia,Underwoodisaurus,milii,Thick-tailed gecko,0.0096,12.0,-2.0177287669604316,1.0791812460476249
Reptilia,Chamaeleo,chamaeleon,Common chameleon,0.03649,3.6,-1.4378261366353517,0.5563025007672873
Reptilia,Chamaeleo,dilepis,Flapneck chameleon,0.02231,4.0,-1.6515004297161622,0.6020599913279624
Reptilia,Furcifer,labordi,Labord's chameleon,0.00873,1.3,-2.0589857562944305,0.11394335230683678
Reptilia,Trioceros,jacksonii,Jackson's chameleon,0.032565,8.2,-1.4872489174898988,0.9138138523837167
Reptilia,Charina,bottae,Rubber boa,0.219,26.5,-0.6595558851598816,1.423245873936808
Reptilia,Lichanura,trivirgata,Rosy boa,0.45,31.0,-0.3467874862246563,1.4913616938342726
Reptilia,Arizona,elegans,Glossy snake,2.189,19.1,0.34024576156793174,1.2810333672477277
Reptilia,Bogertophis,subocularis,Trans-pecos rat snake,1.839,23.8,0.26458172923807743,1.376576957056512
Reptilia,Boiga,cynodon,Dog-tooth cat snake,8.324,9.6,0.9203320715395893,0.9822712330395684
Reptilia,Boiga,dendrophila,"Gold-ringed cat snake, or Mangrove snake",6.107,17.0,0.7858279199958657,1.2304489213782739
Reptilia,Boiga,irregularis,Brown tree snake,4.748,13.1,0.6765107102825536,1.1172712956557642
Reptilia,Cemophora,coccinea,Scarlet snake,0.219,10.4,-0.6595558851598816,1.0170333392987803
Reptilia,Chilomeniscus,stramineus,Banded sand snake,0.006,4.0,-2.221848749616356,0.6020599913279624
Reptilia,Clelia,clelia,Mussarana,1.587,11.5,0.20057692675484817,1.0606978403536118
Reptilia,Clonophis,kirtlandii,Kirtland's snake,0.091,8.4,-1.0409586076789064,0.9242792860618817
Reptilia,Coluber,constrictor,"Eastern racer, or Northern black racer",1.5945,10.0,0.202624523578978,1.0
Reptilia,Dasypeltis,medici,East African egg-eating snake,0.07225,8.6,-1.1411621485714145,0.9344984512435677
Reptilia,Dasypeltis,scabra,"Rhombic egg eater, or African egg-eating snake",0.07225,22.1,-1.1411621485714145,1.3443922736851108
Reptilia,Dispholidus,typus,Boomslang,3.765,8.7,0.5757649805367194,0.9395192526186185
Reptilia,Drymarchon,corais,Indigo snake,7.118,25.9,0.8523579836678271,1.413299764081252
Reptilia,Elaphe,guttata,Corn snake,0.9,32.3,-0.045757490560675115,1.5092025223311027
Reptilia,Elaphe,quadrivirgata,Japanese four-lined ratsnake,6.561,16.8,0.8169700377572995,1.2253092817258628
Reptilia,Elaphe,vulpina,Eastern fox snake,2.227,17.0,0.34772021703403816,1.2304489213782739
Reptilia,Farancia,abacura,"Mud snake, or Western mud snake",3.454,19.0,0.53832233323144,1.2787536009528289
Reptilia,Gonyosoma,oxycephalum,Red-tailed rat snake,5.399,15.1,0.7323133274712424,1.1789769472931695
Reptilia,Heterodon,nasicus,"Western hognose snake, or Mexican hognose snake",0.35,19.8,-0.4559319556497244,1.2966651902615312
Reptilia,Heterodon,platirhinos,Eastern hognose snake,0.601,9.1,-0.22112552799726048,0.9590413923210935
Reptilia,Hypsiglena,torquata,Night snake,0.104,12.2,-0.9829666607012196,1.0863598306747482
Reptilia,Lampropeltis,alterna,Gray-banded kingsnake,1.228,19.7,0.08919836680514887,1.294466226161593
Reptilia,Lampropeltis,calligaster,Prairie kingsnake,1.13,23.8,0.05307844348341968,1.376576957056512
Reptilia,Lampropeltis,getula,Common kingsnake,2.041,33.3,0.3098430047160705,1.5224442335063197
Reptilia,Lampropeltis,pyromelana,Sonoran mountain kingsnake,0.432,22.4,-0.3645162531850879,1.3502480183341627
Reptilia,Lampropeltis,triangulum,Milk snake,0.95,22.6,-0.022276394711152253,1.354108439147401
Reptilia,Lampropeltis,zonata,California mountain kingsnake,0.407,28.8,-0.39040559077478,1.4593924877592308
Reptilia,Macroprotodon,cucullatus,False smooth snake,0.104,5.9,-0.9829666607012196,0.7708520116421442
Reptilia,Masticophis,flagellum,Coachwhip,6.484,20.2,0.8118430061764773,1.3053513694466237
Reptilia,Natrix,natrix,European grass snake,0.09625,20.0,-1.0165992618194617,1.3010299956639813
Reptilia,Nerodia,erythrogaster,Plainbelly water snake,1.499,14.8,0.1758016328482795,1.1702617153949575
Reptilia,Nerodia,sipedon,Northern water snake,1.306,9.6,0.11594317693905512,0.9822712330395684
Reptilia,Nerodia,taxispilota,Brown water snake,2.153,6.1,0.3330440298234872,0.785329835010767
Reptilia,Opheodrys,aestivus,Rough greensnake,0.601,7.2,-0.22112552799726048,0.8573324964312685
Reptilia,Opheodrys,vernalis,Smooth green snake,0.104,6.1,-0.9829666607012196,0.785329835010767
Reptilia,Oxybelis,aeneus,Brown vine snake,1.359,15.2,0.1332194567324943,1.1818435879447726
Reptilia,Pituophis,catenifer,Gopher snake,7.2755,33.8,0.8618628450502732,1.5289167002776547
Reptilia,Pituophis,melanoleucus,"Pine snake, or Bull snake",6.407,22.4,0.8066547239918606,1.3502480183341627
Reptilia,Regina,septemvittata,Queen snake,0.298,19.3,-0.5257837359237448,1.2855573090077739
Reptilia,Rhinocheilus,lecontei,"Long-nosed snake, or Western long-nosed snake",0.432,19.8,-0.3645162531850879,1.2966651902615312
Reptilia,Salvadora,hexalepis,Western patch-nosed snake,0.585,14.3,-0.2328441339178196,1.1553360374650619
Reptilia,Senticolis,triaspis,Green rat snake,0.753,19.8,-0.12320502379929943,1.2966651902615312
Reptilia,Spilotes,pullatus,Tropical rat snake,3.983,17.5,0.600210306409328,1.2430380486862944
Reptilia,Storeria,dekayi,Brown snake,0.045,7.0,-1.3467874862246563,0.8450980400142568
Reptilia,Storeria,occipitomaculata,Redbelly snake,0.026,4.6,-1.585026652029182,0.6627578316815741
Reptilia,Thamnophis,butleri,Butler's garter snake,0.125,14.0,-0.9030899869919435,1.146128035678238
Reptilia,Thamnophis,couchii,Western aquatic garter snake,0.958,7.7,-0.018634490921455603,0.8864907251724818
Reptilia,Thamnophis,cyrtopsis,Eastern blackneck garter snake,0.441,10.8,-0.35556141053216145,1.0334237554869496
Reptilia,Thamnophis,elegans,Western terrestrial garter snake,0.4,17.8,-0.3979400086720376,1.250420002308894
Reptilia,Thamnophis,marcianus,Checkered garter snake,0.434,7.0,-0.3625102704874893,0.8450980400142568
Reptilia,Thamnophis,ordinoides,Northwestern garter snake,0.329,15.8,-0.48280410205002566,1.1986570869544226
Reptilia,Thamnophis,radix,Plains garter snake,0.512,8.4,-0.2907300390241692,0.9242792860618817
Reptilia,Thamnophis,sauritus,Eastern ribbonsnake,0.407,10.6,-0.39040559077478,1.0253058652647702
Reptilia,Thamnophis,sirtalis,Common garter snake,0.15,14.0,-0.8239087409443188,1.146128035678238
Reptilia,Trimorphodon,biscutatus,Western lyresnake,0.682,11.8,-0.16621562534352105,1.0718820073061255
Reptilia,Virginia,striatula,Rough earth snake,0.012,7.2,-1.9208187539523751,0.8573324964312685
Reptilia,Virginia,valeriae,Smooth earth snake,0.022,9.5,-1.6575773191777938,0.9777236052888477
Reptilia,Cordylus,cordylus,"Cape girdled lizard, or Rough-scaled girdled lizard",0.0173,15.6,-1.7619538968712045,1.1931245983544616
Reptilia,Gerrhosaurus,major,Rough-scaled plated lizard,0.284,24.0,-0.5466816599529624,1.380211241711606
Reptilia,Platysaurus,guttatus,Lesser flat lizard,0.012199999999999999,15.6,-1.9136401693252518,1.1931245983544616
Reptilia,Basiliscus,plumifrons,Green basilisk,0.06620000000000001,13.0,-1.1791420105602999,1.1139433523068367
Reptilia,Basiliscus,vittatus,Brown basilisk,0.06087,9.1,-1.2155966982469917,0.9590413923210935
Reptilia,Corytophanes,cristatus,Smooth helmeted iguana,0.0434,7.1,-1.3625102704874892,0.8512583487190752
Reptilia,Anolis,carolinensis,Green anole,0.002455,7.2,-2.6099485035410126,0.8573324964312685
Reptilia,Anolis,cuvieri,Puerto Rican giant anole,0.0466,9.2,-1.3316140833099999,0.9637878273455552
Reptilia,Anolis,equestris,Knight anole,0.056,16.5,-1.2518119729937995,1.2174839442139063
Reptilia,Anolis,roquet,"Martinique's anole, or Anole",0.002415,6.7,-2.617082864912469,0.8260748027008264
Reptilia,Dactylocnemis,pacificus,Pacific sticky-toed gecko,0.019600000000000003,13.0,-1.7077439286435239,1.1139433523068367
Reptilia,Hoplodactylus,duvaucelii,Giant gecko,0.118,25.0,-0.9281179926938746,1.3979400086720377
Reptilia,Naultinus,gemmeus,Jewelled gecko,0.00663,16.0,-2.178486471595227,1.2041199826559248
Reptilia,Oedura,marmorata,Marbled velvet gecko,0.0154,21.2,-1.812479279163537,1.3263358609287514
Reptilia,Woodworthia,maculatus,Gray gecko,0.00683,37.0,-2.1655792963184672,1.568201724066995
Reptilia,Acanthophis,antarcticus,Common death adder,0.384,9.3,-0.4156687756324692,0.9684829485539351
Reptilia,Bungarus,caeruleus,Indian krait,1.154,17.4,0.06220580881971259,1.2405492482825997
Reptilia,Bungarus,fasciatus,"Banded krait, or Red-headed krait",3.113,13.2,0.4931791206825153,1.1205739312058498
Reptilia,Bungarus,multicinctus,Many-banded krait,1.154,13.7,0.06220580881971259,1.1367205671564067
Reptilia,Dendroaspis,jamesoni,Jameson's mamba,19.31,13.1,1.2857822737793947,1.1172712956557642
Reptilia,Dendroaspis,polylepis,Black mamba,30.758,26.2,1.4879580925987483,1.4183012913197455
Reptilia,Micruroides,euryxanthus,Western coral snake,0.056,17.6,-1.2518119729937995,1.24551266781415
Reptilia,Micrurus,fulvius,Eastern coral snake,0.682,19.0,-0.16621562534352105,1.2787536009528289
Reptilia,Naja,atra,"Chinese cobra, or Indian spitting cobra, or Golden spitting cobra",1.849,11.7,0.266936911159173,1.0681858617461617
Reptilia,Naja,haje,Egyptian cobra,6.796,22.1,0.8322533701970081,1.3443922736851108
Reptilia,Naja,kaouthia,"Indian cobra, or Monocled cobra",3.113,25.4,0.4931791206825153,1.404833716619938
Reptilia,Naja,melanoleuca,Black and white cobra,6.957,29.1,0.8424220033576497,1.4638929889859074
Reptilia,Naja,mossambica,Mozambique spitting cobra,8.787,16.7,0.9438406264012611,1.2227164711475833
Reptilia,Naja,nigricollis,Blackneck spitting cobra,8.787,23.2,0.9438406264012611,1.3654879848908996
Reptilia,Naja,pallida,Red spitting cobra,8.787,20.2,0.9438406264012611,1.3053513694466237
Reptilia,Naja,sputatrix,"Indonesian cobra, or Indian spitting cobra, or Indochinese spitting cobra",3.113,13.5,0.4931791206825153,1.130333768495006
Reptilia,Ophiophagus,hannah,King cobra,8.0,22.5,0.9030899869919435,1.3521825181113625
Reptilia,Oxyuranus,scutellatus,"Coastal taipan, or Taipan",8.1105,15.6,0.9090476286313058,1.1931245983544616
Reptilia,Pseudechis,australis,"King grown snake, or King brown snake",8.144,11.1,0.9108377649926835,1.0453229787866574
Reptilia,Eryx,jaculus,Caucasian sand-boa,0.196,24.7,-0.707743928643524,1.3926969532596658
Reptilia,Eryx,tataricus,Tartar sand-boa,0.196,24.0,-0.707743928643524,1.380211241711606
Reptilia,Coleonyx,elegans,Mexican banded gecko,0.0112,11.0,-1.9507819773298183,1.041392685158225
Reptilia,Coleonyx,variegatus,Western banded gecko,0.00456,15.2,-2.341035157335565,1.1818435879447726
Reptilia,Eublepharis,macularius,Leopard gecko,0.03553,28.5,-1.4494047925106721,1.4548448600085102
Reptilia,Hemitheconyx,caudicinctus,African fat-tailed gecko,0.03917,16.2,-1.407046428452134,1.209515014542631
Reptilia,Chondrodactylus,angulifer,Namib sand gecko,0.013210000000000001,10.8,-1.8790971823854727,1.0334237554869496
Reptilia,Chondrodactylus,bibronii,Bibron's gecko,0.0128,6.1,-1.8927900303521317,0.785329835010767
Reptilia,Christinus,marmoratus,Marbled gecko,0.0034049999999999996,12.8,-2.467882883751196,1.1072099696478683
Reptilia,Gehyra,oceanica,Oceanic dtella,0.0079,10.5,-2.1023729087095586,1.021189299069938
Reptilia,Gekko,gecko,Tokay gecko,0.054130000000000005,23.5,-1.2665619729089386,1.3710678622717363
Reptilia,Hemidactylus,turcicus,Mediterranean house gecko,0.0025299999999999997,8.4,-2.596879478824182,0.9242792860618817
Reptilia,Heteronotia,binoei,Prickly gecko,0.00218,13.6,-2.661543506395395,1.1335389083702174
Reptilia,Phelsuma,astriata,Seychelles small day gecko,0.0036,7.4,-2.4436974992327127,0.8692317197309762
