Class,Genus,Species,Common_name,Mass_kg,Max_longevity_yr,Data_quality,Specimen_origin,Mass_source,Longevity_source
Reptilia,Oxyuranus,scutellatus,"Coastal taipan, or Taipan",8.1105,15.6,acceptable,captivity,AnAge,AnAge
Reptilia,Pseudechis,australis,"King grown snake, or King brown snake",8.144,11.1,acceptable,captivity,AnAge,AnAge
Reptilia,Eryx,jaculus,Caucasian sand-boa,0.196,24.7,acceptable,captivity,AnAge,AnAge
Reptilia,Eryx,tataricus,Tartar sand-boa,0.196,24.0,acceptable,captivity,AnAge,AnAge
Reptilia,Coleonyx,variegatus,Western banded gecko,0.00456,15.2,acceptable,captivity,AnAge,AnAge
Reptilia,Eublepharis,macularius,Leopard gecko,0.03553,28.5,acceptable,captivity,AnAge,AnAge
Reptilia,Hemitheconyx,caudicinctus,African fat-tailed gecko,0.03917,16.2,acceptable,captivity,AnAge,AnAge
Reptilia,Chondrodactylus,angulifer,Namib sand gecko,0.013210000000000001,10.8,acceptable,captivity,AnAge,AnAge
Reptilia,Chondrodactylus,bibronii,Bibron's gecko,0.0128,6.1,acceptable,captivity,AnAge,AnAge
Reptilia,Christinus,marmoratus,Marbled gecko,0.0034049999999999996,12.8,acceptable,captivity,AnAge,AnAge
Reptilia,Gehyra,oceanica,Oceanic dtella,0.0079,10.5,acceptable,captivity,AnAge,AnAge
Reptilia,Gekko,gecko,Tokay gecko,0.054130000000000005,23.5,acceptable,captivity,AnAge,AnAge
Reptilia,Hemidactylus,turcicus,Mediterranean house gecko,0.0025299999999999997,8.4,acceptable,captivity,AnAge,AnAge
Reptilia,Heteronotia,binoei,Prickly gecko,0.00218,13.6,acceptable,captivity,AnAge,AnAge
Reptilia,Phelsuma,astriata,Seychelles small day gecko,0.0036,7.4,acceptable,captivity,AnAge,AnAge
Reptilia,Phelsuma,cepediana,Blue-tailed day gecko,0.005,9.3,acceptable,captivity,AnAge,AnAge
Reptilia,Phelsuma,laticauda,Broad-tailed day gecko,0.0029,8.7,acceptable,captivity,AnAge,AnAge
Reptilia,Phelsuma,lineata,Striped day gecko,0.0038,10.0,acceptable,captivity,AnAge,AnAge
Reptilia,Phelsuma,madagascariensis,Madagascar day gecko,0.0207,13.6,acceptable,captivity,AnAge,AnAge
Reptilia,Phelsuma,standingi,Standing's day gecko,0.2145,9.6,acceptable,captivity,AnAge,AnAge
Reptilia,Phelsuma,sundbergi,Seychelles giant day gecko,0.01235,15.9,acceptable,captivity,AnAge,AnAge
Reptilia,Heloderma,horridum,Beaded lizard,1.24415,34.4,acceptable,captivity,AnAge,AnAge
Reptilia,Heloderma,suspectum,Gila monster,0.55341,28.9,acceptable,captivity,AnAge,AnAge
Reptilia,Erpeton,tentaculatum,East Indian tentacled snake,0.131,13.6,acceptable,captivity,AnAge,AnAge
Reptilia,Amblyrhynchus,cristatus,Marine iguana,2.22743,6.4,acceptable,captivity,AnAge,AnAge
Reptilia,Brachylophus,fasciatus,Fiji banded iguana,0.17017500000000002,5.9,acceptable,captivity,AnAge,AnAge
Reptilia,Conolophus,pallidus,Santa Fe land iguana,4.2,17.1,acceptable,captivity,AnAge,AnAge
Reptilia,Ctenosaura,bakeri,Baker's spinytail iguana,0.3994,13.8,acceptable,captivity,AnAge,AnAge
Reptilia,Ctenosaura,hemilopha,Cape spinytail iguana,2.8,9.6,acceptable,captivity,AnAge,AnAge
Reptilia,Ctenosaura,pectinata,Western spiny-tailed iguana,0.968,8.2,acceptable,captivity,AnAge,AnAge
Reptilia,Ctenosaura,similis,Black iguana,1.034,22.4,acceptable,captivity,AnAge,AnAge
Reptilia,Cyclura,cornuta,Rhinoceros iguana,16.5781,22.9,acceptable,captivity,AnAge,AnAge
Reptilia,Cyclura,cychlura,Andros island iguana,6.75463,23.4,acceptable,captivity,AnAge,AnAge
Reptilia,Cyclura,nubila,Cayman rock iguana,4.1,47.6,acceptable,captivity,AnAge,AnAge
Reptilia,Dipsosaurus,dorsalis,Desert iguana,0.0695,14.6,acceptable,captivity,AnAge,AnAge
Reptilia,Iguana,iguana,Common green iguana,1.53,19.8,acceptable,captivity,AnAge,AnAge
Reptilia,Sauromalus,ater,Northern chuckwalla,0.23038999999999998,9.3,acceptable,captivity,AnAge,AnAge
Reptilia,Sauromalus,hispidus,Spiny chuckwalla,0.8117000000000001,17.2,acceptable,captivity,AnAge,AnAge
Reptilia,Sauromalus,varius,Piebald chuckwalla,1.42235,11.3,acceptable,captivity,AnAge,AnAge
Reptilia,Sceloporus,magister,Desert spiny lizard,0.03521,5.9,acceptable,captivity,AnAge,AnAge
Reptilia,Sceloporus,poinsettii,Crevice spiny lizard,0.030940000000000002,8.0,acceptable,captivity,AnAge,AnAge
Reptilia,Sceloporus,serrifer,Blue spiny lizard,0.029175,6.7,acceptable,captivity,AnAge,AnAge
Reptilia,Gallotia,galloti,Gallot's Canary Island lizard,0.027489999999999997,5.6,acceptable,captivity,AnAge,AnAge
Reptilia,Gallotia,simonyi,Simony's Canary Island lizard,0.195995,5.4,acceptable,captivity,AnAge,AnAge
Reptilia,Lacerta,viridis,European green lizard,0.0215,10.0,acceptable,unknown,AnAge,AnAge
Reptilia,Podarcis,muralis,Common wall lizard,0.00541,10.0,acceptable,unknown,AnAge,AnAge
Reptilia,Teira,dugesii,Madeira wall lizard,0.00729,4.8,acceptable,captivity,AnAge,AnAge
Reptilia,Timon,lepidus,Jeweled lizard,0.099625,17.0,acceptable,unknown,AnAge,AnAge
Reptilia,Atractaspis,bibronii,Bibron's mole viper,0.109,23.9,acceptable,captivity,AnAge,AnAge
Reptilia,Psammophis,subtaeniatus,Stripe-belly sand racer,2.381,5.8,acceptable,captivity,AnAge,AnAge
Reptilia,Rhamphiophis,oxyrhynchus,Rufous beaked snake,1.528,13.3,acceptable,captivity,AnAge,AnAge
Reptilia,Leiocephalus,carinatus,Northern curly-tailed lizard,0.03,10.8,acceptable,captivity,AnAge,AnAge
Reptilia,Oplurus,cuvieri,Cuvier's Madagascar swift,0.1177,21.2,acceptable,captivity,AnAge,AnAge
Reptilia,Oplurus,cyclurus,Merrem's Madagascar swift,0.045399999999999996,9.3,acceptable,captivity,AnAge,AnAge
Reptilia,Uma,notata,Colorado desert fringe-toed lizard,0.02249,8.1,acceptable,captivity,AnAge,AnAge
Reptilia,Ptyodactylus,hasselquistii,Fan-footed gecko,0.009300000000000001,10.9,acceptable,captivity,AnAge,AnAge
Reptilia,Tarentola,annularis,Ringed wall gecko,0.016605,11.8,acceptable,captivity,AnAge,AnAge
Reptilia,Tarentola,mauritanica,Common wall gecko,0.00654,14.0,acceptable,captivity,AnAge,AnAge
Reptilia,Antaresia,childreni,Children's python,0.384,25.7,acceptable,captivity,AnAge,AnAge
Reptilia,Aspidites,melanocephalus,Black-headed python,6.107,22.6,acceptable,captivity,AnAge,AnAge
Reptilia,Bothrochilus,boa,Bismarck ringed python,2.009,22.2,acceptable,captivity,AnAge,AnAge
Reptilia,Leiopython,albertisii,D'albert's python,8.1335,18.0,acceptable,captivity,AnAge,AnAge
Reptilia,Liasis,fuscus,Brown water python,10.592,26.8,acceptable,captivity,AnAge,AnAge
Reptilia,Morelia,spilota,Carpet python,15.926,19.6,acceptable,captivity,AnAge,AnAge
Reptilia,Morelia,viridis,Green tree python,3.113,20.6,acceptable,captivity,AnAge,AnAge
Reptilia,Python,curtus,Blood python,8.144,27.8,acceptable,captivity,AnAge,AnAge
Reptilia,Python,molurus,Indian python,12.37,34.2,acceptable,captivity,AnAge,AnAge
Reptilia,Python,regius,Ball python,8.858,47.5,acceptable,captivity,AnAge,AnAge
Reptilia,Python,reticulatus,Reticulated python,32.0,29.4,acceptable,captivity,AnAge,AnAge
Reptilia,Python,sebae,African rock python,73.0,27.3,acceptable,captivity,AnAge,AnAge
Reptilia,Chalcides,ocellatus,Palaearctic eyed skink,0.0391,14.0,acceptable,captivity,AnAge,AnAge
Reptilia,Corucia,zebrata,Solomon Island skink,1.0137,24.3,acceptable,captivity,AnAge,AnAge
Reptilia,Egernia,cunninghami,Cunningham's skink,0.26264,26.5,acceptable,captivity,AnAge,AnAge
Reptilia,Egernia,stokesii,Gidgee skink,0.19876,18.2,acceptable,captivity,AnAge,AnAge
Reptilia,Eumeces,algeriensis,Algerian skink,0.0854,22.8,acceptable,captivity,AnAge,AnAge
Reptilia,Eumeces,obsoletus,Great Plains skink,0.03,7.3,acceptable,captivity,AnAge,AnAge
Reptilia,Oligosoma,otagense,Otago skink,0.04064,44.0,acceptable,captivity,AnAge,AnAge
Reptilia,Tiliqua,nigrolutea,Australian black and yellow skink,0.5624750000000001,11.5,acceptable,captivity,AnAge,AnAge
Reptilia,Tiliqua,scincoides,Australian blue-tongued lizard,0.493,26.6,acceptable,captivity,AnAge,AnAge
Reptilia,Gonatodes,albogularis,Yellowhead gecko,0.001865,5.6,acceptable,captivity,AnAge,AnAge
Reptilia,Teratoscincus,scincus,Common wonder gecko,0.016235,12.6,acceptable,captivity,AnAge,AnAge
Reptilia,Ameiva,ameiva,Giant ameiva,0.068,4.6,acceptable,captivity,AnAge,AnAge
Reptilia,Cnemidophorus,sexlineatus,Six-lined racerunner,0.0079,6.0,acceptable,unknown,AnAge,AnAge
Reptilia,Cnemidophorus,tigris,Western whiptail,0.018,7.8,acceptable,wild,AnAge,AnAge
Reptilia,Dracaena,guianensis,Guyana caiman lizard,1.5,9.3,acceptable,captivity,AnAge,AnAge
Reptilia,Tupinambis,teguixin,Columbian tegu,1.77351,16.1,acceptable,captivity,AnAge,AnAge
Reptilia,Varanus,bengalensis,Bengal monitor,3.75,11.2,acceptable,captivity,AnAge,AnAge
Reptilia,Varanus,dumerilii,Dumeril monitor,0.988,10.7,acceptable,captivity,AnAge,AnAge
Reptilia,Varanus,exanthematicus,Bosc's monitor and Savannah monitor,35.5,12.7,acceptable,captivity,AnAge,AnAge
Reptilia,Varanus,giganteus,Perentie,5.333399999999999,19.7,acceptable,captivity,AnAge,AnAge
Reptilia,Varanus,gouldii,Sand monitor,0.67192,18.3,acceptable,captivity,AnAge,AnAge
Reptilia,Varanus,griseus,Desert monitor,0.8211,17.0,acceptable,captivity,AnAge,AnAge
Reptilia,Varanus,indicus,"Indian monitor lizard, or Indian monitor",1.287,17.4,acceptable,captivity,AnAge,AnAge
Reptilia,Varanus,mertensi,Merten's water monitor,1.1212,20.3,acceptable,captivity,AnAge,AnAge
Reptilia,Varanus,niloticus,Nile monitor,2.82667,14.6,acceptable,captivity,AnAge,AnAge
Reptilia,Varanus,olivaceus,Gray's monitor lizard,4.14137,15.2,acceptable,captivity,AnAge,AnAge
Reptilia,Varanus,prasinus,New Guinea green tree monitor,0.2375,14.2,acceptable,captivity,AnAge,AnAge
Reptilia,Varanus,salvator,Common water monitor,4.345,15.7,acceptable,captivity,AnAge,AnAge
Reptilia,Varanus,timorensis,Spotted tree monitor,0.29,14.9,acceptable,captivity,AnAge,AnAge
Reptilia,Varanus,varius,Lace monitor,4.3,14.7,acceptable,captivity,AnAge,AnAge
Reptilia,Agkistrodon,contortrix,Northern copperhead,0.95,29.8,acceptable,captivity,AnAge,AnAge
Reptilia,Agkistrodon,piscivorus,Water moccasin,1.7,24.5,acceptable,captivity,AnAge,AnAge
Reptilia,Bitis,arietans,Puff adder,2.381,15.8,acceptable,captivity,AnAge,AnAge
Reptilia,Bitis,gabonica,Gaboon viper,2.381,18.0,acceptable,captivity,AnAge,AnAge
Reptilia,Bitis,nasicornis,Rhinoceros viper,0.717,9.4,acceptable,captivity,AnAge,AnAge
Reptilia,Bothrops,alternatus,Urutu,0.848,15.2,acceptable,captivity,AnAge,AnAge
Reptilia,Bothrops,asper,"Terciopelo, or Fer-de-lance",1.037,20.4,acceptable,captivity,AnAge,AnAge
Reptilia,Bothrops,atrox,Common lancehead,1.037,8.5,acceptable,captivity,AnAge,AnAge
Reptilia,Bothrops,neuwiedi,Yara,0.131,15.1,acceptable,captivity,AnAge,AnAge
Reptilia,Causus,rhombeatus,Cape viper,0.308,6.6,acceptable,captivity,AnAge,AnAge
Reptilia,Crotalus,adamanteus,Eastern diamondback rattlesnake,5.675,22.8,acceptable,captivity,AnAge,AnAge
Reptilia,Crotalus,atrox,Western diamond-backed rattlesnake,6.7,27.0,acceptable,captivity,AnAge,AnAge
Reptilia,Crotalus,cerastes,Sidewinder,0.211,27.3,acceptable,captivity,AnAge,AnAge
Reptilia,Crotalus,durissus,Cascabel rattlesnake,1.15,19.8,acceptable,captivity,AnAge,AnAge
Reptilia,Crotalus,horridus,Timber rattlesnake,1.0,30.2,acceptable,captivity,AnAge,AnAge
Reptilia,Crotalus,lepidus,"Rock rattlesnake, or New Mexico banded rock rattlesnake",0.219,33.6,acceptable,captivity,AnAge,AnAge
Reptilia,Crotalus,molossus,Northern black-tailed rattlesnake,0.771,20.7,acceptable,captivity,AnAge,AnAge
Reptilia,Crotalus,pricei,Twin-spotted rattlesnake,0.104,15.7,acceptable,captivity,AnAge,AnAge
Reptilia,Crotalus,ruber,Red diamond rattlesnake,3.661,19.2,acceptable,captivity,AnAge,AnAge
Reptilia,Crotalus,scutulatus,Mojave rattlesnake,0.828,14.4,acceptable,captivity,AnAge,AnAge
Reptilia,Crotalus,tigris,Tiger rattlesnake,0.279,15.3,acceptable,captivity,AnAge,AnAge
Reptilia,Crotalus,viridis,"Prairie rattlesnake, or Southern Pacific rattlesnake",1.647,24.1,acceptable,captivity,AnAge,AnAge
Reptilia,Crotalus,willardi,"Ridge-nosed rattlesnake, or Arizona ridge-nosed rattlesnake",0.1,21.3,acceptable,captivity,AnAge,AnAge
Reptilia,Daboia,russelii,Russell's viper,1.306,15.0,acceptable,captivity,AnAge,AnAge
Reptilia,Echis,carinatus,Saw-scaled viper,0.142,23.8,acceptable,captivity,AnAge,AnAge
Reptilia,Lachesis,muta,Bushmaster,5.817,31.6,acceptable,captivity,AnAge,AnAge
Reptilia,Macrovipera,lebetina,Levantine viper,1.306,13.3,acceptable,captivity,AnAge,AnAge
Reptilia,Sistrurus,catenatus,Massasauga,0.384,20.0,acceptable,captivity,AnAge,AnAge
Reptilia,Sistrurus,miliarius,Pigmy rattlesnake,0.196,16.1,acceptable,captivity,AnAge,AnAge
Reptilia,Trimeresurus,albolabris,White-lipped tree viper,0.4145,11.4,acceptable,captivity,AnAge,AnAge
Reptilia,Vipera,ammodytes,Long-nosed viper,0.22,22.0,acceptable,captivity,AnAge,AnAge
Reptilia,Vipera,aspis,Asp viper,0.161,25.0,acceptable,unknown,AnAge,AnAge
Reptilia,Vipera,berus,Northern palaearctic viper,0.279,19.0,acceptable,captivity,AnAge,AnAge
Reptilia,Vipera,latastei,Lataste's viper,0.161,9.7,acceptable,captivity,AnAge,AnAge
Reptilia,Lepidophyma,flavimaculatum,Yellow-spotted night lizard,0.011300000000000001,11.0,acceptable,captivity,AnAge,AnAge
Reptilia,Xantusia,henshawi,Granite night lizard,0.004019999999999999,14.3,acceptable,captivity,AnAge,AnAge
Reptilia,Xantusia,riversiana,Island night lizard,0.01466,13.9,acceptable,captivity,AnAge,AnAge
Reptilia,Xantusia,vigilis,Desert night lizard,0.0014750000000000002,10.9,acceptable,captivity,AnAge,AnAge
Reptilia,Xenopeltis,unicolor,Sunbeam snake,0.753,12.1,acceptable,captivity,AnAge,AnAge
Reptilia,Carettochelys,insculpta,Pignose turtle,16.275,38.4,acceptable,captivity,AnAge,AnAge
Reptilia,Chelodina,longicollis,Common snake-necked turtle,1.293,37.0,acceptable,wild,AnAge,AnAge
Reptilia,Chelus,fimbriatus,Mata mata,4.407,35.8,acceptable,captivity,AnAge,AnAge
Reptilia,Elseya,dentata,Northern Australian snapping turtle,4.295,21.8,acceptable,captivity,AnAge,AnAge
Reptilia,Emydura,macquarii,Macquarie turtle,1.74,20.9,acceptable,captivity,AnAge,AnAge
Reptilia,Mesoclemmys,dahli,Dahl's toad-headed turtle,0.777,27.4,acceptable,captivity,AnAge,AnAge
Reptilia,Myuchelys,latisternum,Serrated snapping turtle,1.377,26.5,acceptable,captivity,AnAge,AnAge
Reptilia,Phrynops,hilarii,Hilaire's side-necked turtle,2.38,37.4,acceptable,captivity,AnAge,AnAge
Reptilia,Platemys,platycephala,Twistneck turtle,0.325,20.0,acceptable,captivity,AnAge,AnAge
Reptilia,Caretta,caretta,Loggerhead sea turtle,156.5,77.0,acceptable,wild,AnAge,AnAge
Reptilia,Chelonia,mydas,Green sea turtle,160.0,75.0,acceptable,unknown,AnAge,AnAge
Reptilia,Lepidochelys,kempii,Atlantic ridley,40.5,30.2,acceptable,wild,AnAge,AnAge
Reptilia,Chelydra,serpentina,Common snapping turtle,10.25,47.0,acceptable,wild,AnAge,AnAge
Reptilia,Macrochelys,temminckii,Alligator snapping turtle,58.5,70.3,acceptable,captivity,AnAge,AnAge
Reptilia,Dermatemys,mawii,Central american river turtle,12.5,11.3,acceptable,captivity,AnAge,AnAge
Reptilia,Dermochelys,coriacea,Leatherback sea turtle,420.0,30.0,acceptable,unknown,AnAge,AnAge
Reptilia,Actinemys,marmorata,"Pacific pond turtle, or Southwestern pond turtle",0.282,27.3,acceptable,captivity,AnAge,AnAge
Reptilia,Chrysemys,picta,Painted turtle,0.3718,61.0,acceptable,wild,AnAge,AnAge
Reptilia,Clemmys,guttata,Spotted turtle,0.16540000000000002,51.0,acceptable,wild,AnAge,AnAge
Reptilia,Deirochelys,reticularia,Chicken turtle,0.9105,24.0,acceptable,wild,AnAge,AnAge
Reptilia,Emydoidea,blandingii,Blanding's turtle,1.162,77.0,acceptable,wild,AnAge,AnAge
Reptilia,Glyptemys,insculpta,Wood turtle,0.9682000000000001,60.0,acceptable,captivity,AnAge,AnAge
Reptilia,Glyptemys,muhlenbergii,Bog turtle,0.1321,40.0,acceptable,unknown,AnAge,AnAge
Reptilia,Graptemys,barbouri,Barbour's map turtle,1.256,31.7,acceptable,captivity,AnAge,AnAge
Reptilia,Graptemys,nigrinoda,Black-knobbed map turtle,0.4157,20.3,acceptable,captivity,AnAge,AnAge
Reptilia,Graptemys,oculifera,Ringed map turtle,0.91815,20.3,acceptable,captivity,AnAge,AnAge
Reptilia,Graptemys,pseudogeographica,"False map turtle, or Mississippi map turtle",1.477,35.4,acceptable,captivity,AnAge,AnAge
Reptilia,Graptemys,pulchra,Alabama map turtle,1.519,15.7,acceptable,captivity,AnAge,AnAge
Reptilia,Pseudemys,concinna,River cooter,2.992,44.0,acceptable,captivity,AnAge,AnAge
Reptilia,Pseudemys,nelsoni,Florida red-bellied turtle,3.7485,26.1,acceptable,captivity,AnAge,AnAge
Reptilia,Terrapene,carolina,Eastern box turtle,0.372,138.0,acceptable,wild,AnAge,AnAge
Reptilia,Terrapene,coahuila,Coahuilan box turtle,0.25980000000000003,18.8,acceptable,captivity,AnAge,AnAge
Reptilia,Terrapene,nelsoni,Spotted box turtle,0.372,24.9,acceptable,captivity,AnAge,AnAge
Reptilia,Terrapene,ornata,Ornate box turtle,0.3945,28.4,acceptable,captivity,AnAge,AnAge
Reptilia,Trachemys,scripta,Common slider,0.24,41.3,acceptable,captivity,AnAge,AnAge
Reptilia,Batagur,baska,"Northern river terrapin, or Indian batagur terrapin",17.9,21.7,acceptable,captivity,AnAge,AnAge
Reptilia,Cuora,amboinensis,Southeast Asian box turtle,1.0,38.2,acceptable,captivity,AnAge,AnAge
Reptilia,Cuora,flavomarginata,Yellow-margined box turtle,0.499,19.1,acceptable,captivity,AnAge,AnAge
Reptilia,Cyclemys,dentata,Asian leaf turtle,1.25,14.7,acceptable,captivity,AnAge,AnAge
Reptilia,Heosemys,spinosa,Spiny turtle,0.95,22.9,acceptable,captivity,AnAge,AnAge
Reptilia,Mauremys,japonica,Japanese pond turtle,0.4942,16.2,acceptable,captivity,AnAge,AnAge
Reptilia,Mauremys,leprosa,Spanish pond turtle,0.608,24.5,acceptable,captivity,AnAge,AnAge
Reptilia,Mauremys,mutica,Yellow pond turtle,0.3195,22.1,acceptable,captivity,AnAge,AnAge
Reptilia,Mauremys,reevesii,Reeves' turtle,0.858,24.2,acceptable,captivity,AnAge,AnAge
Reptilia,Mauremys,sinensis,Chinese stripe-necked turtle,1.241,22.8,acceptable,captivity,AnAge,AnAge
Reptilia,Melanochelys,trijuga,Indian black turtle,0.76,40.0,acceptable,captivity,AnAge,AnAge
Reptilia,Pangshura,smithii,Brown roofed turtle,0.919,13.8,acceptable,captivity,AnAge,AnAge
Reptilia,Rhinoclemmys,areolata,Furrowed wood turtle,0.7315,19.3,acceptable,captivity,AnAge,AnAge
Reptilia,Siebenrockiella,crassicollis,Thick-necked turtle,0.94,16.7,acceptable,captivity,AnAge,AnAge
Reptilia,Claudius,angustatus,Narrow-bridged musk turtle,0.2,16.1,acceptable,captivity,AnAge,AnAge
Reptilia,Kinosternon,baurii,Striped mud turtle,0.143,49.6,acceptable,captivity,AnAge,AnAge
Reptilia,Kinosternon,herrerai,Herrera's mud turtle,0.486,19.5,acceptable,captivity,AnAge,AnAge
Reptilia,Kinosternon,integrum,Mexican mud turtle,0.4744,18.5,acceptable,captivity,AnAge,AnAge
Reptilia,Kinosternon,scorpioides,Scorpion mud turtle,0.266,44.7,acceptable,captivity,AnAge,AnAge
Reptilia,Kinosternon,sonoriense,Sonoran mud turtle,0.326,36.5,acceptable,captivity,AnAge,AnAge
Reptilia,Kinosternon,subrubrum,Common mud turtle,0.15469999999999998,40.0,acceptable,wild,AnAge,AnAge
Reptilia,Staurotypus,salvinii,Pacific Coast giant musk turtle,0.9,26.3,acceptable,captivity,AnAge,AnAge
Reptilia,Staurotypus,triporcatus,Mexican giant musk turtle,4.2,33.5,acceptable,captivity,AnAge,AnAge
Reptilia,Sternotherus,carinatus,"Razor-backed musk turtle, or Keel-backed musk turtle",0.248,29.3,acceptable,captivity,AnAge,AnAge
Reptilia,Sternotherus,minor,Loggerhead musk turtle,0.1545,23.9,acceptable,captivity,AnAge,AnAge
Reptilia,Sternotherus,odoratus,Stinkpot,0.1379,54.8,acceptable,captivity,AnAge,AnAge
Reptilia,Pelomedusa,subrufa,Helmeted turtle,2.273,20.1,acceptable,captivity,AnAge,AnAge
Reptilia,Podocnemis,expansa,South American river turtle,25.8,25.3,acceptable,captivity,AnAge,AnAge
Reptilia,Aldabrachelys,gigantea,Aldabra tortoise,117.2,152.0,acceptable,captivity,AnAge,AnAge
Reptilia,Centrochelys,sulcata,African spurred tortoise,43.0,54.3,acceptable,captivity,AnAge,AnAge
Reptilia,Geochelone,elegans,Indian star tortoise,4.225,24.3,acceptable,captivity,AnAge,AnAge
Reptilia,Gopherus,agassizii,Desert tortoise,2.784,62.8,acceptable,captivity,AnAge,AnAge
Reptilia,Gopherus,berlandieri,Berlandier's tortoise,1.792,30.7,acceptable,captivity,AnAge,AnAge
Reptilia,Homopus,areolatus,Parrot-beaked tortoise,0.2294,28.6,acceptable,captivity,AnAge,AnAge
Reptilia,Indotestudo,forstenii,Travancore tortoise,1.68,32.9,acceptable,captivity,AnAge,AnAge
Reptilia,Kinixys,belliana,"Bell's hinge-back tortoise, or Hingeback tortoise",1.202,26.5,acceptable,captivity,AnAge,AnAge
Reptilia,Malacochersus,tornieri,Pancake tortoise,0.39125,25.9,acceptable,captivity,AnAge,AnAge
Reptilia,Manouria,emys,"Asian brown tortoise, or East Indian upland tortoise",26.0,19.9,acceptable,captivity,AnAge,AnAge
Reptilia,Stigmochelys,pardalis,Leopard tortoise,20.0,30.0,acceptable,captivity,AnAge,AnAge
Reptilia,Testudo,graeca,Mediterranean spur-thighed tortoise,1.43,127.0,acceptable,captivity,AnAge,AnAge
Reptilia,Testudo,kleinmanni,Egyptian tortoise,0.44,21.0,acceptable,captivity,AnAge,AnAge
Reptilia,Testudo,marginata,Marginated tortoise,1.918,21.2,acceptable,captivity,AnAge,AnAge
Reptilia,Apalone,ferox,Florida softshell turtle,23.463,26.2,acceptable,captivity,AnAge,AnAge
Reptilia,Apalone,spinifera,Spiny softshell turtle,4.765,25.2,acceptable,captivity,AnAge,AnAge
Reptilia,Lissemys,punctata,Indian flapshell turtle,1.4445,17.8,acceptable,captivity,AnAge,AnAge
Reptilia,Trionyx,triunguis,African softshell turtle,10.818,50.6,acceptable,captivity,AnAge,AnAge
Teleostei,Anguilla,anguilla,European eel,3.62945,88.0,acceptable,captivity,AnAge,AnAge
Teleostei,Anguilla,australis,Shortfin eel,4.1,32.0,acceptable,wild,AnAge,AnAge
Teleostei,Anguilla,dieffenbachii,New Zealand longfin eel,13.0,60.0,acceptable,wild,AnAge,AnAge
Teleostei,Anguilla,marmorata,Marbled eel,11.275,40.0,acceptable,wild,AnAge,AnAge
Teleostei,Anguilla,mossambica,African longfin eel,0.4125,20.0,acceptable,wild,AnAge,AnAge
Teleostei,Anguilla,nebulosa,Long-finned eel,11.0,15.0,acceptable,wild,AnAge,AnAge
Teleostei,Anguilla,reinhardtii,Speckled longfin eel,8.965,41.0,acceptable,wild,AnAge,AnAge
